PQ,Wat1,Wat2,Wat3,year,month,index
80612.7407928,357.894650065,19.1617774407,30.9934468969,2017,11,409
78879.3615259,364.837892218,19.1168535697,29.2447971259,2017,11,410
76033.5625952,330.653324862,24.517847746,27.0614800909,2017,11,411
75732.6945025,231.420592722,20.2388725094,30.9537202674,2017,11,412
74427.0369216,275.934172085,20.091419471,31.276041347,2017,11,413
72033.1309946,186.160603159,20.9562695201,30.8843559456,2017,11,414
75569.3184157,210.078367044,19.7040034184,30.4472674573,2017,11,415
80180.3052259,316.627175026,22.6985306918,27.8640030522,2017,11,416
74320.9825671,175.982701109,22.3196398099,32.058271224,2017,11,417
79622.3574569,307.313004666,20.1554890534,30.2751398787,2017,11,418
82033.1233161,295.947550589,19.2557962626,29.1806330415,2017,11,419
77020.3686574,113.700299679,20.349004979,37.643823968,2017,11,420
77119.3711501,113.446989397,20.2347809356,22.5554622883,2017,11,421
80646.1099008,213.835506425,25.1783013943,29.9067637029,2017,11,422
75833.9124449,137.196192729,19.280598367,30.4050100451,2017,11,423
71368.5735289,354.616821091,19.2000787115,34.8138344183,2017,11,424
69383.6739633,219.33526288,19.263401984,31.2030320874,2017,11,425
80393.4176795,238.325637362,19.4862579981,27.0798929571,2017,11,426
79411.3621156,241.108366624,23.2835300373,27.0781631556,2017,11,427
77356.7763271,220.012568294,23.3213275552,27.4080811843,2017,11,428
78938.708441,132.827115545,21.8689640403,33.7379172696,2017,11,429
77707.8427284,168.04361134,19.1143596178,27.9210833288,2017,11,430
75413.121865,340.617417388,19.4569027811,30.0876493805,2017,11,431
79822.5715257,243.872853448,19.2313946229,33.193208826,2017,11,432
78424.9626603,354.383628887,24.5617995033,30.0979852938,2017,11,433
71292.6662573,317.028456021,20.3716984174,25.9969432875,2017,11,434
71591.4043319,222.299061227,20.4359632761,29.6144141968,2017,11,435
73718.3494892,333.146783153,20.1996335475,32.6946105875,2017,11,436
76316.6260968,276.370767784,19.4520369907,30.7394681963,2017,11,437
78930.9296562,277.034919515,19.4215165668,28.2452581203,2017,11,438
77017.3703889,261.560296703,24.2022211698,33.6996225712,2017,11,439
79266.835602,339.049774124,19.1629826388,31.8692141481,2017,11,440
74547.8700383,292.309718195,21.1002569933,30.0149390118,2017,11,441
83767.3178586,214.464655475,20.7817826656,31.5408792365,2017,11,442
79650.0326748,222.8525756,20.4043985093,30.1718011519,2017,11,443
69206.4872734,113.219331356,21.8149600373,32.706759476,2017,11,444
71822.5834723,338.770375704,22.7753493815,27.0019568657,2017,11,445
73071.5721655,235.103799906,19.2421853508,34.8395247328,2017,11,446
79265.5712415,130.22086542,19.1954117863,30.1760575205,2017,11,447
78519.1386368,276.358082856,20.2887142976,33.5732331523,2017,11,448
77272.3538637,180.627088224,20.284500819,30.0791317153,2017,11,449
79642.4491549,285.009305137,25.3687538206,29.9265893953,2017,11,450
77215.9978703,113.357603687,21.1278248766,29.4845709396,2017,11,451
80087.3540477,113.308631681,19.7092120286,34.9394992952,2017,11,452
82943.9423778,209.72505889,19.3622913868,31.176451676,2017,11,453
72907.0353027,230.010182333,19.1673251719,28.5664291287,2017,11,454
68267.4988744,168.164615502,21.4915514015,32.0029175051,2017,11,455
74392.6046925,276.868459372,23.6122125876,31.3607532497,2017,11,456
79116.6479117,265.889810457,20.4570988467,29.5403574909,2017,11,457
76721.7296287,241.841736727,19.6659783167,30.2210621398,2017,11,458
76570.2533479,279.361527576,19.4383332758,30.4636439232,2017,11,459
79788.1198004,279.063070464,19.7286198512,33.1150515539,2017,11,460
81767.926883,279.086697995,25.1522097588,33.2415119318,2017,11,461
79768.2037523,279.259847315,21.1388947338,31.3170471717,2017,11,462
75125.3102226,279.177435903,20.4123806555,31.2877764746,2017,11,463
75711.9187588,279.107342469,20.2336683302,31.1228059959,2017,11,464
71887.2662134,260.196041016,19.589203772,31.5545677877,2017,11,465
72490.9213542,174.861861293,21.6765722445,31.5646258418,2017,11,466
80301.1786183,348.436917592,22.1575810843,28.2096793056,2017,11,467
81298.2758927,323.545543615,19.347125775,30.2365174124,2017,11,468
78902.8108273,291.845465585,19.9058817431,33.1251437693,2017,11,469
77441.1371995,348.568183253,20.4690103545,29.3454714032,2017,11,470
82314.3032364,353.53066989,21.4580667733,32.1477745881,2017,11,471
79991.9584923,199.083717209,25.631161371,30.2407811293,2017,11,472
75016.5099897,223.386490363,19.2772165068,29.9226155953,2017,11,473
72232.6717147,113.259255027,19.2944852253,36.8502448943,2017,11,474
76539.4439265,352.457736343,19.7760402861,31.903383978,2017,11,475
73447.537823,357.618201909,20.4510882951,35.0694663396,2017,11,476
78690.8054024,319.867976091,23.4996605212,29.377191673,2017,11,477
82244.0571539,288.389599466,22.6245663005,38.0866116794,2017,11,478
78587.8647887,112.616115778,19.7132624312,31.6841887224,2017,11,479
78949.2446468,246.714616728,19.4029859644,36.1124192191,2017,11,480
83010.5697921,113.268347492,20.9081377308,29.9164642705,2017,11,481
82428.3211802,182.72652399,21.9164451705,33.1163720901,2017,11,482
78963.897066,219.556521145,23.1469685495,28.379768298,2017,11,483
70679.8275936,354.262278961,20.348753536,29.8610108875,2017,11,484
75242.6412533,121.479225144,20.3036301727,34.2017549978,2017,11,485
78153.7224092,113.483458874,20.2631956485,36.2514549897,2017,11,486
78636.7975255,113.370757389,19.3390126614,30.1050583859,2017,11,487
80692.9091992,113.343189815,23.0644344137,32.4699452089,2017,11,488
82364.0938234,113.318588835,21.5118140355,30.8260695938,2017,11,489
83077.7746997,258.653388128,19.3048758146,40.9032792809,2017,11,490
82730.4317579,358.31666912,21.5396265365,26.4363513515,2017,11,491
82666.0599023,333.517300769,21.9847104442,43.0569990705,2017,11,492
79140.7242623,229.9685975,20.2620434215,30.2410287776,2017,11,493
85996.0186102,113.633508463,25.2819444617,30.8675903615,2017,11,494
81344.0829301,172.004922181,19.6400878112,26.1539789937,2017,11,495
84221.3569572,326.963675061,19.2398972563,30.1175134055,2017,11,496
75801.0964626,113.616122137,19.2787482617,30.6738775987,2017,11,497
73511.8829703,250.415798637,19.7622461803,35.0831669851,2017,11,498
77319.1948503,197.938758895,20.8701706761,31.9060542418,2017,11,499
77057.889378,249.34358245,25.7607989536,34.855262506,2017,11,500
81676.0686905,289.447603779,20.5677813391,26.7043682629,2017,11,501
82117.0253391,366.507132295,20.8097842516,37.8806459139,2017,11,502
80420.9975324,356.064910739,19.4411953377,30.4944039727,2017,11,503
82357.6285623,365.536811682,19.5131744995,30.7375702262,2017,11,504
78929.3690392,159.654615881,21.9429685031,38.5065090047,2017,11,505
82291.4957457,231.878493451,24.0718111413,26.230725394,2017,11,506
80827.3620862,204.457873879,21.4296824406,32.5780926033,2017,11,507
79678.1134591,354.839053474,21.4058357503,34.5156853284,2017,11,508
81914.4848137,354.598135793,24.2318723988,30.2254265872,2017,11,509
74345.4082111,129.605548373,23.2952150141,36.4530183256,2017,11,510
77738.6024455,355.29270092,28.1738934055,34.6385086964,2017,11,511
77963.4029562,149.160749362,25.2188743691,28.4923839164,2017,11,512
81758.6637373,113.396577405,26.1862578714,29.4946244888,2017,11,513
89537.073951,247.541166969,24.8692618919,41.4434210475,2017,11,514
87580.8303338,354.872487439,24.734250251,29.9466942259,2017,11,515
83379.3789651,192.06772569,25.6585612506,33.07493021,2017,11,516
86653.7815628,309.108206218,27.98367348,27.3908298375,2017,11,517
85566.8887885,238.750767654,25.5579933036,33.9322185116,2017,11,518
89120.3934012,113.506695277,23.6816760656,36.7420059107,2017,11,519
85793.1083024,167.537077367,24.2399696173,32.3794584703,2017,11,520
86479.9865631,238.289550945,26.2513300878,28.3863636976,2017,11,521
88416.7380259,199.79023955,30.042610544,30.7062271095,2017,11,522
88785.0076104,320.023419191,26.0897621401,32.6121061311,2017,11,523
77331.9809372,279.679908591,24.0800971418,33.8821434718,2017,11,524
76047.7272919,279.485674911,24.8411702523,29.596830396,2017,11,525
83671.5039139,279.48111282,24.8164335966,30.4230431895,2017,11,526
90789.7311794,279.588502922,29.5542971858,33.2612775384,2017,11,527
90146.7661703,279.677005465,25.3672242609,35.3277888109,2017,11,528
87653.8093598,279.620593084,25.7683375911,31.5430565315,2017,11,529
87642.3460557,279.556929044,25.1270320366,29.8018267712,2017,11,530
87182.6268185,279.529739447,24.4181031544,32.2253745794,2017,11,531
89950.9451146,279.528808754,26.9966857191,37.209435774,2017,11,532
90149.3937126,279.569832072,26.3496651733,29.0381019652,2017,11,533
85389.5062542,279.868498115,24.5093361561,36.5752569783,2017,11,534
88637.8226044,279.902905236,24.4928017236,28.4617709728,2017,11,535
83322.7538571,279.920234214,24.2802997181,34.173757291,2017,11,536
85789.5542419,279.947123992,25.0050313957,33.3175171635,2017,11,537
84417.6517383,279.914614107,27.6079809041,34.3001695231,2017,11,538
88177.3069018,279.927528195,23.0595958031,31.6462243584,2017,11,539
86492.8508387,279.979026496,23.8191500926,33.073154485,2017,11,540
89947.6741502,239.689341709,24.2378292448,34.9578715992,2017,11,541
90418.5661343,268.165045444,26.6363830629,31.9035147487,2017,11,542
87368.9819973,296.372657393,30.4267818417,35.4379070091,2017,11,543
90047.5792211,269.322669475,23.9811240786,32.4451566169,2017,11,544
87784.5103036,248.254928498,23.3783003995,34.4993814895,2017,11,545
89354.9178753,225.964652562,20.5589829989,31.8091961026,2017,11,546
85156.6862364,204.487920665,20.1898552914,36.7727739206,2017,11,547
81561.8254498,168.11208522,25.4164073913,30.9180320256,2017,11,548
75125.6749696,291.890785888,20.6888230155,37.224839211,2017,11,549
78622.788329,354.872507303,22.0597799549,35.125901926,2017,11,550
87670.5266691,214.406463592,19.6488103999,36.9105904498,2017,11,551
82877.4457277,262.73574835,19.4981003399,33.1614756389,2017,11,552
83830.0371665,227.250177237,25.0145427249,35.0624905369,2017,11,553
84058.5453443,113.229030485,19.9123840304,34.9531845588,2017,11,554
88101.112118,243.33943673,21.0344699193,32.7383245593,2017,11,555
87275.7692953,174.409072111,20.4219869039,36.9903697587,2017,11,556
86492.6400507,227.342662248,21.2423912961,36.5837321976,2017,11,557
84430.3490464,120.043660749,26.8037283864,31.0533564679,2017,11,558
84147.1126564,280.984079207,19.5553201967,37.3890919254,2017,11,559
83250.4522268,254.24572291,19.428209174,36.5501080344,2017,11,560
91873.5854628,272.542528117,19.7052243712,31.4617077744,2017,11,561
81965.1519763,240.590358837,20.623338997,39.5271207845,2017,11,562
82246.5611562,159.995376699,25.8673706908,33.8852094266,2017,11,563
86849.3320375,220.742449197,20.9293568831,44.9501512711,2017,11,564
88373.5392383,156.72895642,21.3250215971,33.0627629468,2017,11,565
87455.0089972,214.549103609,20.7268148091,35.0936847857,2017,11,566
89639.0547678,113.199095288,19.6251526657,40.4396292311,2017,11,567
86371.0449541,189.355605453,25.4341353451,33.7260539445,2017,11,568
81874.7741835,235.588540064,19.8681568778,37.8392581583,2017,11,569
87410.1086249,246.338159448,20.8767352114,36.5956353781,2017,11,570
89905.8490271,361.806536985,21.1789063113,43.5863284999,2017,11,571
86238.7630038,352.882413737,21.2244875233,30.7380311587,2017,11,572
83748.8427286,111.769830782,27.2848089818,43.1323435264,2017,11,573
87198.5243911,305.295994692,20.3187065455,31.7081642295,2017,11,574
87408.6511445,334.963929626,19.4717109605,33.3385485955,2017,11,575
93309.9177462,113.165458772,20.6217462344,35.2836345025,2017,11,576
86304.2309549,180.586837854,25.1635202605,43.2573669089,2017,11,577
88255.0755751,186.13398349,22.4552211079,28.8618036763,2017,11,578
85492.152417,253.104714846,20.6609884737,39.0056838942,2017,11,579
90831.7764595,163.706273866,20.9787779355,37.1005114608,2017,11,580
89811.3221241,333.039709593,20.1238796932,37.2345444645,2017,11,581
87210.1409451,179.911633993,25.8420629753,43.6299148362,2017,11,582
87235.0753505,235.728770695,21.0096350202,35.1863825809,2017,11,583
89900.4382505,114.255373798,20.8045751501,31.2151568225,2017,11,584
88959.9586283,153.70431981,20.8040761389,43.8630711567,2017,11,585
90847.8009057,369.958924205,21.5790340933,35.3977415049,2017,11,586
86253.2090277,351.820903921,25.9782523582,39.3727916522,2017,11,587
90277.8121046,292.718495012,21.0268215324,39.8451713476,2017,11,588
85532.5641583,113.595419046,19.6009000817,35.3957728548,2017,11,589
90840.6812247,322.310309925,20.586296719,43.6589797516,2017,11,590
83416.6754699,114.351440046,24.2369072984,34.5940079451,2017,11,591
81713.9783136,114.245794745,23.4024575377,33.8835562344,2017,11,592
78512.5559705,285.3601343,20.7652240627,32.9387309877,2017,11,593
92635.0274601,282.613259329,19.8999530921,34.9399698344,2017,11,594
91379.1088182,270.073557506,21.1745349577,37.5119556141,2017,11,595
87500.1324642,282.801785307,24.9641975343,38.8479532388,2017,11,596
87210.0067016,379.339295852,21.458098722,32.7586498639,2017,11,597
89138.7363251,367.905200405,20.6853383762,37.103242477,2017,11,598
85519.6508879,368.120566776,20.6493982147,33.797754008,2017,11,599
88638.2523778,330.478700397,21.1438879214,39.7819055524,2017,11,600
87227.9132287,249.618728561,27.0486478996,35.6394409852,2017,11,601
89371.5232452,193.317541638,21.6863895351,32.9660291673,2017,11,602
85492.1646852,322.91941115,24.314049262,38.8625717588,2017,11,603
92371.3924689,253.794580208,22.1980542709,32.0429381351,2017,11,604
87416.831689,290.44748876,27.9596007605,32.6065442821,2017,11,605
91600.3207092,114.563232384,28.2359474121,43.3871569116,2017,11,606
92440.8924621,187.089067538,25.3542341043,36.9717412594,2017,11,607
93609.2462814,245.490247361,24.2316954346,34.5965289907,2017,11,608
90680.0944171,114.04957537,25.6439669952,37.8840444937,2017,11,609
93163.7644765,193.997443672,31.000936506,28.8669985022,2017,11,610
91872.0894154,340.81486486,24.3944109789,37.164742334,2017,11,611
90974.950832,341.724957734,25.1242930698,37.0883189249,2017,11,612
94517.697853,341.630571381,24.8394219695,27.0002990967,2017,11,613
97268.7528781,341.303787368,26.7180828961,43.483650453,2017,11,614
91587.0443829,341.29280604,28.9187769789,27.4862549188,2017,11,615
92273.8204712,335.540357325,24.929207096,37.5121961071,2017,11,616
94203.4514398,338.721662173,24.8720243674,33.3220486759,2017,11,617
94764.979146,341.253946532,23.7168275144,33.4997192144,2017,11,618
89477.6108678,341.357519347,26.6810590813,33.0015061188,2017,11,619
93433.0019192,341.424529672,28.530551104,39.869108189,2017,11,620
88163.7049594,341.560000088,25.0261193695,29.5958635727,2017,11,621
91616.5939154,341.891448383,25.0947454036,33.5323823694,2017,11,622
83887.5601975,333.337858141,24.6400325333,31.3978580861,2017,11,623
83125.5374002,331.572203533,25.1312277077,35.5252209147,2017,11,624
81751.8600246,331.457606715,30.0161964113,31.786599655,2017,11,625
90941.3590939,331.380127266,23.6514731533,31.4632221083,2017,11,626
91239.8968841,331.415983566,25.4099684186,32.9844525562,2017,11,627
89268.6063624,331.246197176,24.5356677694,28.5714602975,2017,11,628
84247.2915694,331.274315215,24.7613311404,25.9845627649,2017,11,629
86159.4785449,331.208697442,30.1505296988,33.3341757256,2017,11,630
87990.7869134,331.649652421,23.4701714739,30.9014542497,2017,11,631
88932.0270902,338.472329177,23.8960369277,34.7441349307,2017,11,632
86767.8050331,332.731257163,24.1564748366,24.2430290373,2017,11,633
87145.3036156,332.585874107,25.2810073465,34.7744718316,2017,11,634
85807.404585,332.39631713,29.3406474683,32.5291729753,2017,11,635
86904.5021263,224.454915711,25.8900170933,28.8143017493,2017,11,636
83141.4326974,143.981920144,24.6307998961,33.3133761451,2017,11,637
87195.1037466,328.843123344,24.2822103094,40.0335962865,2017,11,638
77878.9272667,191.945742722,18.0548241816,37.8344757225,2017,11,639
75712.4610801,128.171403214,23.2874440183,30.7310958897,2017,11,640
82005.4724794,279.715293235,18.6377534338,26.5345329343,2017,11,641
88491.8585183,171.616645532,17.0426086512,38.5843255886,2017,11,642
85225.2460998,225.954115957,14.7681430203,31.5926075538,2017,11,643
86894.7596792,298.724045545,14.932937732,27.8087166431,2017,11,644
92513.898884,365.163906272,20.3075639401,42.4974386891,2017,11,645
81025.7479719,215.259984732,13.8580877999,32.9816071028,2017,11,646
81934.4166097,127.556469132,14.069435918,33.1677935163,2017,11,647
85347.658765,152.368491335,13.6169951763,33.2107592188,2017,11,648
83970.3259611,263.181962944,14.6272756489,33.4594024906,2017,11,649
85321.4013142,127.955747501,21.0551784994,31.6656077929,2017,11,650
87462.2517255,363.343462965,14.7723736002,39.0740951674,2017,11,651
80663.6438003,268.657391281,14.6013491536,31.5627087175,2017,11,652
79958.4073542,303.34575314,13.7799067952,33.4790009129,2017,11,653
88562.0810649,114.584629,14.1952425136,33.2183820166,2017,11,654
87256.3888672,246.0861066,18.5649631577,31.4004003963,2017,11,655
82390.3496151,114.455891826,14.3766313332,37.2845406899,2017,11,656
83133.7431545,344.273826571,15.3701119556,30.0024938495,2017,11,657
84917.0086356,238.936162692,15.9859651086,33.3489536813,2017,11,658
77446.2959968,234.743575469,14.9919655527,30.2286806884,2017,11,659
75990.8744378,304.489822959,18.7247870755,36.5714256618,2017,11,660
78849.1169239,201.019584828,13.7561641876,37.2554444172,2017,11,661
82336.2255363,221.913566235,13.9998138736,29.6010158997,2017,11,662
86795.9221924,298.172936512,14.8618550078,33.595111401,2017,11,663
83916.2094904,318.304018197,15.0881773242,33.4499034157,2017,11,664
85844.0454857,304.6158888,20.12852631,41.6979792428,2017,11,665
82021.1758276,357.545062417,15.4842463971,28.8871856747,2017,11,666
85243.2835888,357.694872325,13.5628746728,35.0582326759,2017,11,667
