date,15m_indx,Wat1,Wat2,Wat3,PQ
11/7/2017,24,332.4,20.8,39,89.1
11/7/2017,25,252,27,35.2,86.7
11/7/2017,26,212.7,21.6,33.1,89
11/7/2017,27,318.3,24.1,37.6,86.4
11/7/2017,28,246.2,22.5,33.3,92.8
11/7/2017,29,290.8,28.4,33.3,86.8
11/7/2017,30,114.6,27.6,43.3,93.4
11/7/2017,31,199.3,25.5,35.3,91.4
11/7/2017,32,229,24.6,32,92.9
11/7/2017,33,114,26.7,42.7,92.8
11/7/2017,34,221.8,29.5,28.6,93.2
11/7/2017,35,338.8,24.9,37.4,89.1
11/7/2017,36,341.7,25.2,35.2,94.6
11/7/2017,37,341.6,24.7,29.4,96.3
11/7/2017,38,341.3,28.4,43.5,94.3
11/7/2017,39,341.3,27.1,27.7,89
11/7/2017,40,334.6,25.2,36,96.4
11/7/2017,41,339.9,24.5,35.1,95
11/7/2017,42,341.2,24.1,32,89.1
11/7/2017,43,341.4,28.7,31.1,94
11/7/2017,44,341.5,26.7,39.8,88.1
11/7/2017,45,341.6,25.3,32.1,91.3
11/7/2017,46,340.5,24.7,33.4,84.4
11/7/2017,47,331.7,24.5,32,83.1
11/7/2017,48,331.6,28.2,30.9,81.7
11/7/2017,49,331.4,27.1,31.6,91.2
11/7/2017,50,331.4,24.4,32,91
11/7/2017,51,331.4,25.5,28.9,89.3
11/7/2017,52,331.2,24.8,30.3,84.3
11/7/2017,53,331.3,27.2,34.2,86.1
11/7/2017,54,331.3,26.8,26.4,87.8
11/7/2017,55,334.4,23.8,34.7,89.2
11/7/2017,56,336.1,24,35,86.7
11/7/2017,57,332.7,24.7,28.6,87.1
11/7/2017,58,332.5,26.5,27.4,85.4
11/7/2017,59,246.5,29.1,32.5,86.6
11/7/2017,60,226.3,24.8,35.2,83.1
11/7/2017,61,247.4,24.7,34.8,87.2
11/7/2017,62,283.6,20.9,37,77.2
11/7/2017,63,114.3,20,35,76.4
11/7/2017,64,234.4,21.4,29.3,82.3
11/7/2017,65,231.1,18.3,34.6,88.5
11/7/2017,66,114.3,15.2,27.1,85
11/7/2017,67,280.5,14.8,41,89.2
11/7/2017,68,364.1,18.6,29.2,90.3
11/7/2017,69,271.8,16.3,43,80.9
11/7/2017,70,200.2,14.4,31,81.7
11/7/2017,71,165.3,13.7,27.4,85.1
11/7/2017,72,133.2,13.8,37.1,84.5
11/7/2017,73,246.4,18.9,36.7,83.6
11/7/2017,74,223.1,17.6,27.6,88.4
11/7/2017,75,356,14.9,35,82
11/7/2017,76,266.8,14.4,33.1,80.7
11/7/2017,77,249.3,13.8,34.9,84.8
11/7/2017,78,114.5,15.9,33.1,89.7
11/7/2017,79,249.9,17.1,35,82.1
11/7/2017,80,143.7,14.6,37,84.5
11/7/2017,81,336.5,15.7,29,82.5
11/7/2017,82,232.1,15.6,32.9,82.9
11/7/2017,83,236.3,15.3,29.4,77.3
11/7/2017,84,316,18.2,36.7,76.5
11/7/2017,85,181.5,13.7,37,78.8
11/7/2017,86,251.2,14.3,29,82.3
11/7/2017,87,257,14.7,35.4,87.2
11/7/2017,88,316.2,14.8,37.4,84.3
11/7/2017,89,348.2,20.5,34.8,85.6
11/7/2017,90,306.1,15.8,31.3,82.6
11/7/2017,91,357.6,14,32.7,85.1
11/7/2017,92,378.4,13.8,33,84.4
11/7/2017,93,203.4,13.7,31,84
11/7/2017,94,114.5,19.6,36,84.2
11/7/2017,95,228.9,15.4,36.9,82
11/7/2017,96,114.4,14.1,35.1,93.7
11/8/2017,0,114.4,14.7,43.5,83.5
11/8/2017,1,268.1,14.3,33.1,84.7
11/8/2017,2,114.3,14.8,29.1,87.5
11/8/2017,3,114.2,19,32.1,83.4
11/8/2017,4,318.2,15.5,38,88.1
11/8/2017,5,176.2,14.7,27.1,85.3
11/8/2017,6,338.3,15.4,37.4,82.1
11/8/2017,7,114.5,14.9,31.1,78.7
11/8/2017,8,114.3,17.2,42.4,79.9
11/8/2017,9,114.4,16.2,31,81.8
11/8/2017,10,380.3,14,39,89.8
11/8/2017,11,370.9,15.4,34.5,85.3
11/8/2017,12,207.3,15,33.1,87
11/8/2017,13,296.9,17.8,33.1,82.8
11/8/2017,14,182.1,17.9,38.2,89.4
11/8/2017,15,249,13.9,31.9,87
11/8/2017,16,114.2,13.7,33.1,85
11/8/2017,17,248.1,13.7,38.1,85.4
11/8/2017,18,130.6,16.9,31,85.6
11/8/2017,19,229.9,19.6,33.9,85.2
11/8/2017,20,243.4,14.9,33,91.5
11/8/2017,21,378.7,14.9,36.1,85.1
11/8/2017,22,368.9,14,32,81.6
11/8/2017,23,377.8,16.2,38.6,89.1
11/8/2017,24,271.8,17.5,30,85.1
11/8/2017,25,114.6,14.3,42.4,84.9
11/8/2017,26,210.2,15.7,31.9,85.5
11/8/2017,27,164,17.3,31,87.5
11/8/2017,28,362.4,17.5,36.1,80.7
11/8/2017,29,262,20.1,37.9,81.6
11/8/2017,30,330.8,14.9,31.1,78.4
11/8/2017,31,263.7,14.7,31.1,87
11/8/2017,32,185.5,15.2,37,90.1
11/8/2017,33,304.8,15.8,30.1,92.6
11/8/2017,34,312,18.7,38.9,87.7
11/8/2017,35,114.6,19.7,29.3,94.5
11/8/2017,36,179.3,16.1,31.9,96.8
11/8/2017,37,303.3,14.7,33.2,96.4
11/8/2017,38,114.6,15,37.2,95.8
11/8/2017,39,265.5,15.5,30.1,100.3
11/8/2017,40,115.8,23.8,35.4,93.7
11/8/2017,41,246.8,19.1,34.2,95.2
11/8/2017,42,230.7,18.8,30.8,90.7
11/8/2017,43,327.8,18.8,36.3,88.8
11/8/2017,44,240.6,20.2,30,87.6
11/8/2017,45,193.2,19.8,33.1,82.3
11/8/2017,46,300.8,22.2,29.1,81.3
11/8/2017,47,264.4,18.1,32.9,86.5
11/8/2017,48,289.9,18.6,29.1,83.1
11/8/2017,49,274.1,19.3,34.3,90.2
11/8/2017,50,366.2,18.3,39,85
11/8/2017,51,283,18.6,21.7,85.7
11/8/2017,52,264.1,19.4,35,85.3
11/8/2017,53,261.6,16.4,28.3,84.4
11/8/2017,54,367.3,16.8,33.5,86.5
11/8/2017,55,233.2,17.1,32.2,85.9
11/8/2017,56,125,14.4,30.2,89.4
11/8/2017,57,265.5,14.8,31.4,82.3
11/8/2017,58,365.7,15.6,32.7,84.8
11/8/2017,59,366.7,11,31.6,85.3
11/8/2017,60,173,11.1,33.2,86.8
11/8/2017,61,287.2,11.7,29.5,85.6
11/8/2017,62,233,12.7,36.2,83.5
11/8/2017,63,318.7,19.4,32.2,82
11/8/2017,64,114.9,12.3,30.6,79.9
11/8/2017,65,237,11.8,24.9,80.3
11/8/2017,66,307.2,11.3,42.9,79.6
11/8/2017,67,165.5,11.5,28,77.8
11/8/2017,68,263.7,15.4,28.6,83.1
11/8/2017,69,216.7,13.7,31.9,82.2
11/8/2017,70,234.6,12.5,31.1,79.7
11/8/2017,71,199.1,13,37.9,79.7
11/8/2017,72,293.4,13.4,34,78.8
11/8/2017,73,266.7,14,29.1,79.4
11/8/2017,74,350,15.1,26,80.7
11/8/2017,75,237,11.5,32.7,78
11/8/2017,76,235.6,11.9,30.9,72.4
11/8/2017,77,116,12.6,27.9,73
11/8/2017,78,233.3,12.7,28.2,76.4
11/8/2017,79,215.6,18.1,41.9,79.1
11/8/2017,80,319.3,12.8,26.9,81
11/8/2017,81,250.9,12.1,28.7,80.3
11/8/2017,82,322.3,11.7,30.2,75.3
11/8/2017,83,212.6,11.8,35.8,77.8
11/8/2017,84,211.4,16.7,30.2,83
11/8/2017,85,367,14.1,29,80.1
11/8/2017,86,272.7,12.6,31.9,76.3
11/8/2017,87,236.6,12,31,72.7
11/8/2017,88,259.7,11.8,29,72.5
11/8/2017,89,256.2,14.3,33,72.4
11/8/2017,90,286.3,16.5,27,80.7
11/8/2017,91,358.5,12.6,42.1,79.7
11/8/2017,92,323.5,12.7,33.9,74.5
11/8/2017,93,204.8,12.7,28.1,78.4
11/8/2017,94,182,12.1,29.5,85.1
11/8/2017,95,194.1,17,34.9,81.5
11/8/2017,96,202,12,37.2,77.2
11/9/2017,0,185.3,11.8,32.4,75
11/9/2017,1,113.8,11.6,29.3,79.3
11/9/2017,2,147.8,13.1,29.1,76.3
11/9/2017,3,251.8,14.1,29.1,73.7
11/9/2017,4,114.9,15.9,30.9,71.8
11/9/2017,5,241.4,14.5,30.9,77.8
11/9/2017,6,242.8,11.6,31.4,77.3
11/9/2017,7,244.4,11.6,34.7,80.2
11/9/2017,8,113.8,11.6,31.1,84.3
11/9/2017,9,188.1,12.8,31.3,78.3
11/9/2017,10,361.6,17.6,29.4,80.1
11/9/2017,11,329.3,14,29,77.7
11/9/2017,12,212.4,13.3,33.2,78.3
11/9/2017,13,113.8,11.8,33,76.3
11/9/2017,14,185.6,11.7,28.8,73.3
11/9/2017,15,301.8,15.8,27,72.1
11/9/2017,16,243.4,14,35.4,77.5
11/9/2017,17,227.4,12.7,30.8,78.3
11/9/2017,18,113.7,12.6,25.1,81.4
11/9/2017,19,113.5,12.3,39,82.4
11/9/2017,20,304.4,12.6,31.1,79.8
11/9/2017,21,357.9,17.6,33,79.6
11/9/2017,22,365.3,12,27,79.5
11/9/2017,23,319.9,12.1,33.3,81.7
11/9/2017,24,354.5,12.9,34.9,78.3
11/9/2017,25,338.2,13,31,74.2
11/9/2017,26,296.9,17.3,31,70.1
11/9/2017,27,113.6,12.7,26.6,75.4
11/9/2017,28,313.4,12.1,31,76.4
11/9/2017,29,242.9,11.8,32.9,76.3
11/9/2017,30,256.8,12.8,26.5,83.7
11/9/2017,31,241.8,15.3,30.9,81
11/9/2017,32,354.5,16.6,32.6,82.5
11/9/2017,33,205,12.5,25.3,84.7
11/9/2017,34,192,11.5,31.6,82.6
11/9/2017,35,195.3,11.6,27,78.4
11/9/2017,36,243,11.7,36.8,77.6
11/9/2017,37,224.2,16.6,28.6,82
11/9/2017,38,204.3,13.3,28.9,83
11/9/2017,39,267.1,13,30.5,82.8
11/9/2017,40,244.3,14,30.7,84.6
11/9/2017,41,113.5,12.5,24.4,84.5
11/9/2017,42,241.7,12.2,31.2,85.1
11/9/2017,43,189.2,15.8,30.8,84.9
11/9/2017,44,279.7,11.7,30.9,80.2
11/9/2017,45,279.9,13.4,32.7,81.4
11/9/2017,46,279.7,12.6,32.3,81.2
11/9/2017,47,279.4,12.5,27.2,81.7
11/9/2017,48,279.1,15,32.9,83.1
11/9/2017,49,279.1,13.9,28.5,85
11/9/2017,50,279.2,11.7,34.4,82.6
11/9/2017,51,279.4,12.1,32.7,86.2
11/9/2017,52,279.8,12.9,27,80.1
11/9/2017,53,279.6,12.6,28.9,82.8
11/9/2017,54,279.7,17.4,34.7,84.7
11/9/2017,55,280.6,13.4,32.4,81.1
11/9/2017,56,279.7,11.7,32.8,85.8
11/9/2017,57,279.2,11.7,32.8,84.1
11/9/2017,58,279.3,11.6,32.9,81.3
11/9/2017,59,216.2,12.1,33.1,77.9
11/9/2017,60,287.6,17.3,30.3,75.5
11/9/2017,61,349,13.3,30,82
11/9/2017,62,295.6,13.6,30.6,80.5
11/9/2017,63,113.3,13,40.1,82.4
11/9/2017,64,312.9,12,30.8,84
11/9/2017,65,218,15.6,24.9,85.1
11/9/2017,66,113.2,13.5,35.3,84.2
11/9/2017,67,113.2,12.9,33,82.3
11/9/2017,68,257.2,12.7,28.3,80.6
11/9/2017,69,173.4,12.9,31.3,83.1
11/9/2017,70,216.3,12.5,33.2,77.3
11/9/2017,71,307.4,16,31,80.7
11/9/2017,72,229.7,11.8,28.4,81.6
11/9/2017,73,320.3,13.1,31.1,79.6
11/9/2017,74,118.4,12.8,36.3,78.9
11/9/2017,75,205.1,12.7,30.9,74.4
11/9/2017,76,221.9,16.9,31,78.7
11/9/2017,77,225.3,12.8,29,74.9
11/9/2017,78,81.5,12.2,33.1,78.4
11/9/2017,79,188.5,11.6,32.8,82.7
11/9/2017,80,246.1,11.7,33.5,81.4
11/9/2017,81,113.8,13.9,36.6,79.8
11/9/2017,82,149.6,17,31,81.2
11/9/2017,83,357.5,13.7,29,79.1
11/9/2017,84,216.6,12.4,29.1,81.2
11/9/2017,85,225.5,11.6,34.9,79.3
11/9/2017,86,113.8,11.6,33.1,80
11/9/2017,87,279.9,16.5,31,84.1
11/9/2017,88,293.8,12.6,35.1,80.7
11/9/2017,89,113.8,12.5,25.6,76
11/9/2017,90,356.4,12.8,35,75.4
11/9/2017,91,360.1,12.7,32.4,74
11/9/2017,92,234.8,14.3,31.2,78.5
11/9/2017,93,170.6,16.1,35.1,77.9
11/9/2017,94,276.9,12.1,29.8,83.3
11/9/2017,95,254.3,12.5,36.9,83.3
11/9/2017,96,113.8,12.2,30.7,82
11/10/2017,0,357.7,12.7,31.5,78.3
11/10/2017,1,316.3,12.6,30.9,80.3
11/10/2017,2,228.4,18.6,31,83.7
11/10/2017,3,113.9,12.4,31.7,80.6
11/10/2017,4,144.3,11.8,36.4,79.7
11/10/2017,5,196.1,11.7,29.9,79.3
11/10/2017,6,113.6,11.6,32.3,79.1
11/10/2017,7,213.1,14.9,37,73.9
11/10/2017,8,228.2,15.1,33,74.3
11/10/2017,9,249.3,14.1,31,83.6
11/10/2017,10,360.9,12.8,35.7,80.1
11/10/2017,11,268.6,12,34.4,80.9
11/10/2017,12,113.6,13.3,35.5,80.8
11/10/2017,13,113.3,15.8,31.9,82.3
11/10/2017,14,244.3,11.7,38.2,82.1
11/10/2017,15,284.9,12.4,33.1,80.3
11/10/2017,16,193.6,12.9,36.9,84.2
11/10/2017,17,282.7,12.8,30.9,83
11/10/2017,18,113.3,18.3,35.9,84.1
11/10/2017,19,112.9,13.4,34.6,81.9
11/10/2017,20,370.6,12.1,35.2,75.1
11/10/2017,21,360.7,11.7,34.9,79.3
11/10/2017,22,368.3,11.6,33,77.2
11/10/2017,23,303.3,17.9,36.9,80.5
11/10/2017,24,113.5,13.1,39.2,80.6
11/10/2017,25,220.8,12.7,30.8,86.5
11/10/2017,26,251.8,12.3,39.2,80.6
11/10/2017,27,316.2,11.6,37,81.2
11/10/2017,28,227.3,16.6,35,83.1
11/10/2017,29,209.5,14.5,35.8,85.9
11/10/2017,30,357.2,12,30.6,81.6
11/10/2017,31,243.2,12.7,35.1,85.5
11/10/2017,32,244,13.2,39.6,85.1
11/10/2017,33,261.1,16,32.4,86.2
11/10/2017,34,246,14.1,35.1,87.9
11/10/2017,35,113.2,11.6,33.6,87.3
11/10/2017,36,219,11.5,38.2,83.3
11/10/2017,37,248.5,12.3,37.1,75.3
11/10/2017,38,193.8,15.9,36.6,84.2
11/10/2017,39,250.9,16.1,31,88.5
11/10/2017,40,229,12.6,43,88.8
11/10/2017,41,340.8,12.3,31.4,87.9
11/10/2017,42,239.9,11.5,43.2,89.7
11/10/2017,43,149.5,12.6,31.1,89.7
11/10/2017,44,173.3,16,37.2,93.3
11/10/2017,45,280.2,11.8,35.4,89.9
11/10/2017,46,281.5,12.6,36.8,91.9
11/10/2017,47,281.3,13.2,34.7,92.9
11/10/2017,48,281.3,14.1,30.9,96.5
11/10/2017,49,281.2,17.4,31,85.3
11/10/2017,50,281.3,11.7,37.8,83.6
11/10/2017,51,281.4,11.7,28.6,83.1
11/10/2017,52,281.5,11.5,36.3,78.6
11/10/2017,53,281.5,12,36.2,84.1
11/10/2017,54,273.2,15.6,33.7,85.8
11/10/2017,55,315.7,15.2,34.1,89.5
11/10/2017,56,340.3,12.5,31.9,84.5
11/10/2017,57,340.4,12.6,36,89.4
11/10/2017,58,232.8,12.8,32.5,92
11/10/2017,59,207.7,12.5,37.9,86.5
11/10/2017,60,270,16.3,34.1,88
11/10/2017,61,339.8,11.9,34.5,86.2
11/10/2017,62,245.6,12.5,32.9,88.2
11/10/2017,63,229.7,13.1,35,85.2
11/10/2017,64,113.6,12.5,32.9,84.5
11/10/2017,65,231.6,17.2,33,80.9
11/10/2017,66,224.1,11.7,35.1,75.4
11/10/2017,67,281.6,11.9,32.3,78.9
11/10/2017,68,339.4,12.6,35,84.4
11/10/2017,69,339,12.1,32.9,82.4
11/10/2017,70,339.5,16.6,33.9,80.6
11/10/2017,71,340.1,13.9,38,81.5
11/10/2017,72,340,12.6,29,79.7
11/10/2017,73,339.6,11.5,37,80.3
11/10/2017,74,339.2,11.5,37.8,82
11/10/2017,75,339,14.3,32.1,78.3
11/10/2017,76,339.2,14.5,35.1,81.6
11/10/2017,77,339.6,14.2,31.2,85.8
11/10/2017,78,339.8,12.6,37.1,76.6
11/10/2017,79,339.4,13.3,31,75.1
11/10/2017,80,339.2,14,39.8,77.2
11/10/2017,81,339.2,15.4,32.3,77.6
11/10/2017,82,339.6,11.5,33,77.9
11/10/2017,83,339.7,11.5,31,81.7
11/10/2017,84,339.8,11.6,42,85.5
11/10/2017,85,339.9,13.6,32.4,80.6
11/10/2017,86,340,18.9,35.1,83
11/10/2017,87,340,12.9,33,83.9
11/10/2017,88,340.1,12.3,34.2,83.3
11/10/2017,89,340.2,11.6,35.1,82.1
11/10/2017,90,340.3,11.7,33.1,83.8
11/10/2017,91,340.4,17.6,35.3,84.6
11/10/2017,92,340.8,11.9,36.7,82.5
11/10/2017,93,341.1,12.5,34,81.9
11/10/2017,94,341,12.7,37.2,81.2
11/10/2017,95,341,13.9,36.8,89.1
11/10/2017,96,341.1,14.9,16.4,84.7
11/11/2017,0,341.1,18,36.3,84.4
11/11/2017,1,341.3,11.7,38.4,83.4
11/11/2017,2,341.4,11.5,31.2,85
11/11/2017,3,252.3,12.5,31.1,85.3
11/11/2017,4,189.2,12.8,39.3,84.2
11/11/2017,5,151.7,17.4,35.7,86.4
11/11/2017,6,114.4,12.6,33.3,82.9
11/11/2017,7,114.5,12.3,34.1,82
11/11/2017,8,114.4,12.3,37.4,86.9
11/11/2017,9,327.7,11.8,35.1,82.8
11/11/2017,10,372.9,17.2,33.3,75.3
11/11/2017,11,253.5,13.8,34.8,80.6
11/11/2017,12,170.5,12.5,35.2,83.1
11/11/2017,13,229.5,11.9,31.3,86.7
11/11/2017,14,241.5,11.5,35.1,85.6
11/11/2017,15,133.7,16.2,34.7,83
11/11/2017,16,271.5,14.2,31,83.4
11/11/2017,17,114.6,13.3,35.4,84.4
11/11/2017,18,114.4,12.8,34.3,85.3
11/11/2017,19,173.7,13.1,31.2,88.4
11/11/2017,20,381.8,15.4,39.9,84.2
11/11/2017,21,370.9,14.2,33.2,86
11/11/2017,22,380.1,12,33.1,79.4
11/11/2017,23,285.8,12.3,33,86.6
11/11/2017,24,247.6,13.1,31.5,80.7
11/11/2017,25,114.8,17.1,35,76.9
11/11/2017,26,200.1,16.2,37.1,78.1
11/11/2017,27,351.2,11.9,37,81.1
11/11/2017,28,333.8,11.8,31.2,85
11/11/2017,29,314.2,11.8,33.3,86.4
11/11/2017,30,327.4,14.5,34.8,84.1
11/11/2017,31,269.2,16.9,34.6,80.4
11/11/2017,32,113.8,12.9,32,80.1
11/11/2017,33,114.6,13.3,40.4,89.4
11/11/2017,34,226.7,13.6,29.2,82.8
11/11/2017,35,340.9,13.4,38.9,81.8
11/11/2017,36,344.1,15.9,33.2,84.8
11/11/2017,37,337.6,12.4,33.3,84.7
11/11/2017,38,333.7,13,36.3,83.3
11/11/2017,39,333.7,13.2,34.6,87.1
11/11/2017,40,333.7,14,35.8,79.6
11/11/2017,41,333.7,16.8,38.7,74.6
11/11/2017,42,333.8,13.1,34.5,79.9
11/11/2017,43,333.7,12.3,37.6,80.6
11/11/2017,44,333.7,12.3,35.8,80.9
11/11/2017,45,333.6,13.6,30.9,80.4
11/11/2017,46,333.4,18.1,37.1,86
11/11/2017,47,333.5,13.7,35.1,86
11/11/2017,48,333.3,12.3,29.5,83.3
11/11/2017,49,333.4,12,45.7,80.7
11/11/2017,50,333.5,13.3,28.5,83.2
11/11/2017,51,333.6,18.7,35.3,84.3
11/11/2017,52,333.6,13,38.1,82
11/11/2017,53,333.7,13,35.6,82
11/11/2017,54,334,13,34.5,81.6
11/11/2017,55,334.3,12.1,33.1,84.3
11/11/2017,56,334.4,17.2,33.1,82.8
11/11/2017,57,334.3,12,40.3,77.6
11/11/2017,58,334.2,13.5,30.9,77.4
11/11/2017,59,260.8,12.9,31.7,76.8
11/11/2017,60,358.6,12.7,42.2,80.4
11/11/2017,61,358,18.4,35,88.5
11/11/2017,62,140.2,11.7,33.7,79
11/11/2017,63,334.3,11.7,35.7,82.4
11/11/2017,64,318,12.7,30.7,82.5
11/11/2017,65,116,13.6,37.7,81.1
11/11/2017,66,145.5,19.6,38.2,85
11/11/2017,67,267.3,12.8,33.1,85.9
11/11/2017,68,334.4,12.1,33.3,84.2
11/11/2017,69,278.6,11.8,39.4,79.7
11/11/2017,70,114.8,11.7,35.2,85.1
11/11/2017,71,167.9,17.6,34.8,82.2
11/11/2017,72,238.4,13.3,33.3,83.1
11/11/2017,73,194.6,14.2,41.7,78.1
11/11/2017,74,242.1,12.8,28.5,78.1
11/11/2017,75,284.1,12.5,35.2,76.6
11/11/2017,76,114.9,17.4,31.7,83.5
11/11/2017,77,251.7,11.7,39,79.9
11/11/2017,78,200,11.7,35,85.5
11/11/2017,79,168,12.6,33,83.8
11/11/2017,80,291.9,14.3,38.3,85
11/11/2017,81,330.7,19.3,31.3,79.4
11/11/2017,82,334.1,12.7,37,86.3
11/11/2017,83,310.5,12.4,33.3,80.3
11/11/2017,84,318.1,11.8,38.1,81
11/11/2017,85,300.1,11.9,32.4,85.6
11/11/2017,86,248,17.2,31.1,82.8
11/11/2017,87,338.9,12.3,35.9,82.3
11/11/2017,88,211.2,14,36.3,83.9
11/11/2017,89,231.9,13.5,30.8,87.1
11/11/2017,90,361.5,13.1,33.2,74.3
11/11/2017,91,357.9,16.7,35.3,77
11/11/2017,92,300.3,11.7,31,79
11/11/2017,93,230.9,11.7,37.1,83.8
11/11/2017,94,113.8,12.4,34.8,83.1
11/11/2017,95,114.7,13.5,32.4,84.7
11/11/2017,96,114.7,20.8,43.1,82.3
11/12/2017,0,291.8,16.9,28.2,83.3
11/12/2017,1,329.9,12.8,33.1,82
11/12/2017,2,259.3,11.7,31.5,85.1
11/12/2017,3,252.4,11.7,33.7,87.7
11/12/2017,4,113.7,13.3,38.6,80.9
11/12/2017,5,114.6,16.9,33.2,80
11/12/2017,6,114.7,12.7,33.7,86
11/12/2017,7,114.6,13.2,33,80.9
11/12/2017,8,128.3,13.4,34.5,82.9
11/12/2017,9,374,13.6,37.5,84.1
11/12/2017,10,371.5,15.5,29.2,79.5
11/12/2017,11,112.9,11.6,35.4,75
11/12/2017,12,194.6,12.6,36.7,81.5
11/12/2017,13,335.4,12.6,29.2,79.2
11/12/2017,14,301.7,14.7,35.6,81.9
11/12/2017,15,227.4,16.4,38.6,82.5
11/12/2017,16,114.9,13.2,31.1,87.1
11/12/2017,17,114.7,12,37.6,79.8
11/12/2017,18,114.7,12.1,34.5,83.1
11/12/2017,19,328.7,15.2,31.1,82.3
11/12/2017,20,380.8,17,29.1,85.7
11/12/2017,21,371.3,13,39.1,79.8
11/12/2017,22,379.9,12.3,33.6,82
11/12/2017,23,178.8,12.7,31.4,88.4
11/12/2017,24,210.3,14.3,34.5,81.2
11/12/2017,25,370.6,15.8,35,80.1
11/12/2017,26,222.5,12.9,31,79.6
11/12/2017,27,330.7,12.8,33,77.3
11/12/2017,28,283.4,12.7,33.1,74.6
11/12/2017,29,218,13.3,35.5,77.3
11/12/2017,30,260.4,16.3,32.5,84.2
11/12/2017,31,295.4,12.6,35,82.4
11/12/2017,32,153.3,13.3,33.5,78.4
11/12/2017,33,305.1,12.9,33,85.5
11/12/2017,34,229.1,13.6,31,86.9
11/12/2017,35,113.8,17.6,38.5,82.5
11/12/2017,36,113.6,11.9,25.5,80.8
11/12/2017,37,297,11.8,42.5,84.1
11/12/2017,38,221.8,11.8,25,79.8
11/12/2017,39,123.9,12.4,31,80.8
11/12/2017,40,276.2,20,31.5,83.4
11/12/2017,41,113.8,12.8,30.9,80.8
11/12/2017,42,293.6,12.8,34.5,71.9
11/12/2017,43,196.2,11.9,31.5,77.8
11/12/2017,44,113.8,11.8,32.5,82.4
11/12/2017,45,114.5,16,31,81.7
11/12/2017,46,149.8,12.8,31,83.5
11/12/2017,47,283.6,12.6,31.5,77.3
11/12/2017,48,281.7,13.2,31,83.4
11/12/2017,49,281.8,13.5,32.1,80.9
11/12/2017,50,281.7,15.4,31.5,81.9
11/12/2017,51,281.6,14.9,30,80.4
11/12/2017,52,281.5,11.6,34.7,81.1
11/12/2017,53,281.6,11.7,33.5,81.2
11/12/2017,54,281.5,12.6,32,80.9
11/12/2017,55,281.5,12.7,25.3,86.7
11/12/2017,56,281.5,18.2,35.8,73.6
11/12/2017,57,266.8,11.6,32.6,70.1
11/12/2017,58,227.4,12,30.9,77.1
11/12/2017,59,294.8,12.1,33,83.4
11/12/2017,60,208.9,14,33.4,82.8
11/12/2017,61,264.9,17.8,34,77.1
11/12/2017,62,265.5,14.3,32.9,81.8
11/12/2017,63,357.2,12.8,29.4,81.9
11/12/2017,64,226.5,11.7,30.8,80.4
11/12/2017,65,309.1,12.1,32.4,88
11/12/2017,66,285.7,13.8,31.6,79.7
11/12/2017,67,113.8,15.1,34.5,76.8
11/12/2017,68,136.6,12.7,31.5,83.9
11/12/2017,69,304.8,12.5,29.1,81.1
11/12/2017,70,307.7,12.7,34.5,76.7
11/12/2017,71,247.5,13.2,33.5,73
11/12/2017,72,141.8,16.8,32.4,73.6
11/12/2017,73,259.7,11.5,31,81.9
11/12/2017,74,289,11.6,31,81.7
11/12/2017,75,113.5,12.7,31.5,83
11/12/2017,76,113.4,12.8,32.5,81
11/12/2017,77,245.2,17.6,33.6,85.2
11/12/2017,78,156.9,12.7,36.5,81
11/12/2017,79,275.7,11.4,31,82
11/12/2017,80,251.3,12.6,29,81.4
11/12/2017,81,242.9,13.2,35.6,82.8
11/12/2017,82,162,14.8,29.1,80.2
11/12/2017,83,225.8,16.1,33.1,76.2
11/12/2017,84,258.1,12.5,35,80.5
11/12/2017,85,258.3,12.1,30.4,72.8
11/12/2017,86,356.6,11.5,31.2,83.7
11/12/2017,87,259.1,11.5,33.6,84.5
11/12/2017,88,209,16.9,33.1,81.7
11/12/2017,89,297.1,11.9,33.2,79
11/12/2017,90,360.5,13.4,32.8,84.8
11/12/2017,91,291.2,13.8,35.5,83
11/12/2017,92,252.9,12.5,33.3,83.8
11/12/2017,93,267.5,16,26,78.4
11/12/2017,94,194.7,12.6,35.1,85.2
11/12/2017,95,165,11.4,31.4,83.4
11/12/2017,96,113.4,11.1,38,83.1
11/13/2017,0,113.4,11.5,24.2,76.9
11/13/2017,1,194.2,13,37.6,79.5
11/13/2017,2,160.4,14.4,31,75
11/13/2017,3,276.7,16.5,29,82.7
11/13/2017,4,244,12.9,35,83.5
11/13/2017,5,113.3,12.1,32.7,85.7
11/13/2017,6,113.3,11.5,31.4,80
11/13/2017,7,113.3,11.5,32.6,82.8
11/13/2017,8,199.1,17.9,31.1,84.1
11/13/2017,9,361.5,12.5,33.1,83.3
11/13/2017,10,287.2,12.6,31.2,83.5
11/13/2017,11,113.1,12,33.1,80.3
11/13/2017,12,228.1,11.5,33,81.8
11/13/2017,13,221.4,14.1,30.9,74.1
11/13/2017,14,139.7,15.2,33,74.1
11/13/2017,15,182.6,12.9,32.9,75.8
11/13/2017,16,275.5,12.5,32.6,81.1
11/13/2017,17,321,13.2,32.9,77.6
11/13/2017,18,270.8,12.1,30.9,79.7
11/13/2017,19,355.2,16.9,35,83.9
11/13/2017,20,360.5,11.5,33,82.1
11/13/2017,21,366.7,11.6,31.2,79.8
11/13/2017,22,301.3,11.7,34.9,80.4
11/13/2017,23,301,12.5,32.6,82
